,D,S,variance,lengthscale,variance_m,variancve_p,D_95_l,S_95_l,variance_95_l,lengthscale_95_l,variance_m_95_l,variancve_p_95_l,D_95_u,S_95_u,variance_95_u,lengthscale_95_u,variance_m_95_u,variancve_p_95_u,gene_id,tr_id
193,0.027344234010895634,0.13211491298430814,21.85231141467224,43.41773825213998,13.818159889067418,0.8574895329877174,,0.11112453413061057,0.04205233314907487,0.06380130649328716,0.6354588269407786,0.43858822620307913,,0.15707017689123706,11355.458268415245,29546.416814045646,300.47822868251137,1.6764889143262902,FBgn0035235,FBtr0072826
194,0.016795889450589983,0.21031643726535004,1.189817336160552,41.35177296014481,6.84640537288862,0.13361693192143365,,0.1705020735642089,0.32213397346288664,0.04099647263751127,1.0389296851303733,0.07690133234656535,,0.25942795216113507,4.394647600220572,41710.152531092695,45.116880575066176,0.23216092558238263,FBgn0035236,FBtr0345367
196,0.21399811153413098,0.35361368646205493,2.4676937532085605,30.48615288875378,3.4747876907547877,0.09226880670877102,,,0.38965720548932137,,1.12149184624322,0.052077361387215554,,,15.62787078960211,,10.766150049389168,0.16347857235237215,FBgn0035397,FBtr0073000
197,0.012147762652167195,0.041145878434959024,2.458323869330564,30.672168313203716,1.7487688842687026,0.09232164549250553,,0.030630599431570957,0.4885447702725993,0.005579058291732935,0.7520434623949851,0.05222675751872971,,0.055270982076813954,12.370117570081264,168627.3668134193,4.066510465827561,0.16319769082710564,FBgn0035397,FBtr0073002
198,0.002470133148627047,0.03396082185250328,2.5434144628062496,30.86688096720305,4.240767056424048,0.09274203140593776,,0.023658090849341597,0.616271729393034,0.019222406039404786,0.9611648147999936,0.05219509046607998,,0.04875023214012054,10.496923387972508,49565.30096650606,18.71074029129307,0.16478723022598324,FBgn0035397,FBtr0113130
199,0.18446070416748572,0.4802140675403752,4.112834603027959,28.581230831490185,2.1188589769403112,0.07333657633690854,0.12944209614519472,,0.10702018788245642,0.10043766387644235,1.1085361318434253,0.04478208449524441,0.2628646506450122,,158.05810853596017,8133.271168551402,4.049992810513703,0.1200983270305417,FBgn0035397,FBtr0113131
200,0.004593176350297837,0.12385535689744662,0.7585372159652314,65.85653920377581,2.9281252032216067,0.09500005283894777,,0.09424572391077855,0.1771530716881685,0.0024932877081786627,1.4512593040010544,0.03017472465330375,,0.16276759088525053,3.2479183257803586,1739503.9255484412,5.907915409812488,0.29909171146039754,FBgn0035424,FBtr0308061
201,0.011235389215735437,0.08595238788658228,2.467948751238545,25.334024084691762,2.528799366221713,0.4474536289737355,,0.0689110239898956,0.5752413990523637,0.12835232496730636,0.9395089918094275,0.23671359697058864,,0.10720799888982598,10.588200099599327,5000.398524040943,6.806562034374315,0.8458100955926151,FBgn0035850,FBtr0076693
202,0.025918380496881433,0.10493008943530693,2.489936299441804,25.682929904820263,4.5275684825625016,0.4595924521967797,,0.07517681980971518,0.5058503917960026,0.042739884832269724,0.9747534764853704,0.2485260028945081,,0.14645902416157588,12.256158887741199,15433.192931719976,21.029805852250245,0.8499119595381255,FBgn0035850,FBtr0321321
203,0.00468283646818057,0.426125901751785,0.0025230408119147852,40.301203534917235,0.8422397688299529,0.0034871851012678655,,0.24951229938924133,0.0011235578915143776,0.10230666580801348,0.4404179598998361,0.0020450593361141267,,0.7277528385905355,0.005665693763236018,15875.671380110658,1.6106696201945612,0.0059462626417534645,FBgn0035871,FBtr0076712
204,0.10360424407250017,1.37433089898293,0.14753196478088065,54.525150128379465,2.8093562556506066,0.037633931882954746,0.07906082776075335,,0.031480459731227504,0.009192638512244925,1.0179377771997333,0.022793663343974476,0.1357668480567387,,0.6914028835009745,323410.0843367426,7.753403742294343,0.062136252852277085,FBgn0036213,FBtr0345073
207,0.014617320505923828,0.6665419851659007,0.019262201292925177,133.36263887115666,0.9478154907969403,0.005759607369069944,,0.402207850894745,0.006452148660086695,,0.48078526889781786,0.0034929236472050584,,1.1045985726050989,0.05750524642192341,,1.8685144132100553,0.009497223643118847,FBgn0036341,FBtr0332076
208,0.08356225907313683,2.3208839848811444,0.3011711447929766,39.215235826385,33.18137247766751,0.02987249047189533,0.07054951599639264,,0.0760730305320728,0.0021805324928316104,0.3392309973817165,0.017846393937613857,0.09897518137138003,,1.1923287112595145,705256.5031589958,3245.586305495594,0.0500025769975125,FBgn0036350,FBtr0331787
209,0.036884313401623826,0.2785227233818767,43.550078471717924,7.769280078417419,35.92415617580238,1.0483207101492067,,0.18881440564487464,0.2094277764026954,2.1221431663182493,0.2115107892560942,0.46248517873932493,,0.4108526951378998,9056.149893154186,28.443751531437243,6101.55633895757,2.3762411464155564,FBgn0036449,FBtr0300190
210,0.02249094423082862,0.9861536413513775,0.013096924171298074,69.6910771935929,0.9570042133348697,0.007451363079806449,,0.5367891328959956,0.004368472479110712,1.049554594813651e-06,0.4830919845799452,0.004576647282257569,,1.8116965205758098,0.039265309228558976,4627530825.364697,1.8958233495367196,0.0121317655311454,FBgn0036516,FBtr0332095
211,0.04536642645348939,0.14133487635243208,6.708832249680828,24.249958695811284,1.8070857686295168,0.348328161341945,,0.11550339957910011,0.3837523407667009,0.04666132476333135,0.7587641701451141,0.19051100155502312,,0.17294337089946368,117.28509607116645,12602.738986328113,4.303786477633481,0.6368792720289016,FBgn0036518,FBtr0290065
213,0.05726280070710154,0.7939429290005842,0.04827804441771902,23.223436250917395,0.8748498571673818,0.005466485832925312,0.03371760701163501,,0.020155965087412735,7.812088708452276e-09,0.45168154950498113,0.003191372396588413,0.09724973494381518,,0.11563671412860309,69037617393.78345,1.6944731823218915,0.009363516270779804,FBgn0036958,FBtr0308204
214,0.1021093034761314,0.8729937447336594,0.06734406004318187,25.140927421796782,1.0900703843478883,0.010106114259184102,0.06654994933826544,,0.02630153034658338,,0.5663446000461613,0.005798682425493487,0.156668937543213,,0.17243188374735843,,2.0981103072855314,0.017613233132178698,FBgn0036980,FBtr0330158
215,0.03991664684907239,1.1196893708444973,0.012089009778295013,79.19469488893235,0.9978816303951067,0.0033213808226754157,0.011808316895418737,,0.0035982997781273435,1.556157732177931e-07,0.5053510095756292,0.0020084565021993334,0.1349335989019508,,0.040614780988528415,40303110467.94305,1.9704477272464476,0.005492561356024414,FBgn0036999,FBtr0078199
216,0.16389085714694449,1.7484613270636897,12.850906227585233,19.035123673207593,99.93371973405233,0.4997284498707386,0.1380004212262788,,0.0012195926644246028,,0.030162054572450327,0.2695451857012957,0.19463863093807207,,135410.61346749225,,331103.05254224624,0.9264811128437486,FBgn0037007,FBtr0078217
217,0.006018899634998461,0.9543313275581511,0.0008954392543039498,53.23448227079277,0.8964382495369082,0.0006194684836798192,,0.5255792758191348,0.0003280998819727535,0.0031207131094390227,0.47231162473028376,0.00037078412414401205,,1.732846641145559,0.002443802946003494,908096.9647827612,1.7014223092469876,0.0010349450725768664,FBgn0037094,FBtr0078365
218,0.008165970027156362,3.5838008991479393,0.0008446973446730112,53.171093860609766,2.990598235081656,0.0006686895363321121,,0.9366270054485188,0.00026636779868449863,0.007390600773163311,1.0752908233394216,0.0004032166915440058,,13.712639941001061,0.0026786781571250004,382535.2375411418,8.317450134930048,0.0011089463937810594,FBgn0037094,FBtr0301197
220,0.07379405174130785,0.8315981637932344,0.04925277178469001,45.3408212828627,1.4373316608293827,0.02015569332211677,0.04738506462652298,,0.015146011302176476,0.0031049889456187725,0.6821086068829124,0.01204691909493997,0.11492148666081506,,0.16016332485676704,662092.5583343133,3.0287292703479674,0.033722478759391626,FBgn0037554,FBtr0339606
221,0.21282869095454285,0.49742295033167,1.2408796382382015,30.08920216079415,0.8086057702155737,0.04791111818022737,0.07528213565287659,,0.3042355302120513,,0.4299224265654472,0.027584841211631766,0.6016839360440421,,5.0611520473001494,,1.5208401591173712,0.08321509729451605,FBgn0037624,FBtr0308889
224,0.012519383114296937,0.2797632609250573,0.0903784272534463,17.788888219289515,1.0755230531177413,0.009288104714731061,,0.22549239675522506,0.04387376874650198,0.40134481547844514,0.5498649917674828,0.005034577554690245,,0.34709588123444396,0.18617639528534313,788.4605253991937,2.103697916954956,0.01713527863155881,FBgn0037792,FBtr0333825
225,0.00751876758434194,6.050312667262813,0.00014971423224964097,15.440560616906078,1.3645355877680474,0.000721980460276719,0.0009277837743444109,1.7153303935768067,4.942723922302586e-05,0.15690405658449602,0.6952270053487536,0.00042934519468585395,0.06093215633922634,21.34066038164778,0.00045348175804360173,1519.4693964840985,2.678200581911312,0.001214071547726949,FBgn0037845,FBtr0082298
228,0.026558623637460227,1.929575791439647,0.0008447980567604474,56.03584730321936,0.7916770695771856,0.0006319971039512283,0.015402210152450716,,0.00020182194260651845,3.890144592605554e-11,0.4298066473679462,0.00038279712353543344,0.04579605670450016,,0.003536204971020715,80717210073844.23,1.4582198445101606,0.0010434256551192906,FBgn0038168,FBtr0082848
229,0.1218708673678765,0.8592552731048647,2.074014982712035,57.31315706472505,6.092583458602456,0.19276322644422206,0.09394898449918813,,0.28112031535578397,,1.0876483550045857,0.11479873101305438,0.1580912065433437,,15.301413357729077,,34.128285147711885,0.32367658719991454,FBgn0038475,FBtr0083423
230,0.01203540684175937,0.2763889167070424,0.062120689215191094,28.090539643534797,4.684553080478554,0.020024888087340816,,0.18415843433671628,0.02590582833830375,0.00964606050864057,1.0479641334862042,0.011595996356639696,,0.41481039711066947,0.14896184666153145,81803.17931430908,20.940638007159436,0.03458056820455274,FBgn0038504,FBtr0083448
231,0.09373839972521708,0.3940468027907723,2.498874670550502,26.390475922922352,1.9198194811041933,0.06967908459278013,0.0618796840484308,,0.4029867994403045,0.00866367500002873,0.8054456493176629,0.03969917551707128,0.14199955475156315,,15.495233659741443,80388.19778396982,4.575984541166171,0.12229913509412826,FBgn0038535,FBtr0335026
232,0.01506397597251586,1.5342283516089792,0.002041810421374019,46.888412617564406,1.2069221044206013,0.001305950709468335,,0.6056910051927423,0.0007003109272490503,0.002596612811086949,0.5982433436012023,0.0007895014093308851,,3.886233433715536,0.005953055470957885,846688.8973233809,2.434897072770582,0.002160233326253707,FBgn0038829,FBtr0110823
233,0.001091942776599497,3.565090932112889,3.558632715124725e-05,8.487040705392173,0.3523110469814824,1.8827532456047092e-05,,1.3815223403965722,1.7691117666878835e-05,0.8324332125893253,0.20050848870342805,1.0727421950006593e-05,,9.199904324808184,7.158319242240506e-05,86.52929609924043,0.6190414911000535,3.3043911205831595e-05,FBgn0038912,FBtr0084139
234,0.030498324938410544,0.3463752638927148,0.05326589248882717,66.43781384377964,1.1139300892416015,0.008013909821365569,,0.22293617687343883,0.017754536431646532,4.299657123696478e-06,0.5532044217371143,0.004738613793844986,,0.5381622001388237,0.15980452734175787,1026589558.5055282,2.2430049272228274,0.01355306708227601,FBgn0038984,FBtr0334561
235,0.00499913986292644,0.1788686191196249,0.05312912420147147,67.90743670603226,0.44943193865776815,0.004159448843103424,,0.14508166915939025,0.020151967164828304,0.00010916692106555911,0.24442125835854162,0.0025188857798318556,,0.22052395103486214,0.14007088317124256,42241916.46125509,0.8263972980180883,0.006868518936793283,FBgn0039056,FBtr0084369
236,0.08737380501999224,0.34502884036143106,0.616257118703835,26.608076542311267,1.579159949223044,0.10031389277548555,0.046662789036013154,,0.2023272577757703,,0.739404571858123,0.05667547912174141,0.16360320421009886,,1.8770226045075789,,3.372640960230128,0.17755257193602392,FBgn0039068,FBtr0307596
237,0.012334698129121828,1.1225987457322906,0.002236481155666207,34.91016958064367,1.018704232682437,0.0005437479572568988,,0.6502452071890014,0.0008919633346081584,0.012171803824990123,0.5374097662293358,0.00031287305217951594,,1.9380810961570258,0.005607683371702019,100126.48557867203,1.931037318071843,0.0009449897936604955,FBgn0039109,FBtr0084447
238,0.012705088570439175,1.342932114355231,0.0016151222991728912,13.82304620217309,0.7255139726392996,0.00023807492216682046,,0.7199446031562653,0.0007591799011521962,0.2022746646785768,0.39329332020730223,0.00013435147797174595,,2.5050075462197268,0.003436102611945419,944.639342801734,1.3383662967309284,0.000421876033076892,FBgn0039114,FBtr0084456
239,0.007563389038830103,1.4260275038896317,0.014036631004707287,70.29790778390385,4.559450641190501,0.008890355040049713,,0.8154365377391563,0.004941131372528149,,1.0975919222684387,0.0054257633477405535,,2.4938230600848943,0.03987487785848938,,18.940181435089126,0.014567242924638657,FBgn0039140,FBtr0303849
241,0.1148314912627198,1.0538133155784446,0.05311325628037936,44.253050274667345,0.3929037267035538,0.015545923528601985,0.0782145403434493,,0.015626227176387703,,0.2212503970892766,0.009482896427567925,0.1685910487706968,,0.18053097275892727,,0.6977313509419366,0.025485434772287534,FBgn0039187,FBtr0273323
242,0.014364492623966076,0.7269581815911086,0.0016993353616151661,108.71955479542181,0.5512602151781666,0.004764963226505156,,0.3114863165722668,0.0005547203301211375,1.746143847000942e-07,0.3069553691208547,0.0028911986771289356,,1.696601647217602,0.005205759577272271,67691683106.26789,0.9900065462566695,0.007853100767358259,FBgn0039254,FBtr0473366
243,0.03341923541648412,0.3714234658424334,0.23732969442272148,49.01029257401993,1.1728446409976818,0.0399420833764206,,0.274948909897248,0.07895985379121569,0.008470129544623707,0.5861120582308975,0.02373828565719118,,0.5017491832572133,0.7133420485265459,283585.8372102081,2.346930988024616,0.06720662340524323,FBgn0039266,FBtr0334504
244,0.01839456537704028,0.310326547498734,0.08270768510879359,109.10343879160645,0.8452307310189435,0.007127872531985445,,0.22554334303961412,0.026218144527446426,,0.44430338925026686,0.004255428242909127,,0.42698030801808934,0.26090943121067645,,1.6079440444160162,0.011939237118353999,FBgn0039600,FBtr0085325
245,0.3363293392122797,0.609050386094681,0.6701564905072295,110.41167130668836,12.974202263863228,0.005270184372958456,0.33631674554022367,0.607633619701261,0.6679078230966665,110.37164399689259,,0.0019467104709848047,0.3363419333559167,0.6104704558389171,0.6724127285809116,110.4517131327627,,0.014267577916157573,FBgn0039600,FBtr0113299
247,0.009419896905438195,0.19219205670052647,0.30146416578514545,31.00682583266516,1.532560958979362,0.029779334292929022,,0.15897651343857758,0.12054899523894466,0.0013919714408817175,0.6794543121688049,0.017437849544545626,,0.23234744466231944,0.7538896784033392,690691.7914984208,3.4568079868248978,0.05085539639877228,FBgn0039705,FBtr0339144
248,0.04551450843518302,0.25365011336257554,0.7461074043844679,22.93624597563365,1.4720914074277938,0.04150078336272465,,0.19219705161286105,0.2670144895921786,0.0010908713822523797,0.698074747013605,0.023045044357385,,0.334752169551711,2.0848166694158086,482248.76737399003,3.1043281841858525,0.07473689323439602,FBgn0039757,FBtr0089423
249,0.3524322745222486,0.46331075017087103,10.78876920370171,109.19112271119911,1.8495685564663777,0.46620823946922574,0.35243198261752534,0.46315312089245014,10.773460659529068,109.19025505285538,,,0.3524325664272137,0.46346843309675384,10.804099500543442,109.19199037643752,,,FBgn0039830,FBtr0085773
250,0.01099647453820321,0.23348599445266588,0.4133455921942575,79.90325680417808,1.3249139899564337,0.018240671383424868,,0.19300856214034628,0.11011259717514625,9.76680181126781e-06,0.594979331507773,0.011260189508137368,,0.2824522860592536,1.5516351713569911,653697143.782389,2.950349680776002,0.029548533999152287,FBgn0039920,FBtr0310541
251,0.012229165955827037,0.2760155649125022,0.15146177742514907,53.576820260021705,1.8534721239865493,0.01533496627533306,,0.2157526080361739,0.054487789015147704,5.5904534843017065e-11,0.7764608643576292,0.009122183404507312,,0.3531108743825441,0.4210240575995449,51346025456344.85,4.424381281904406,0.02577904655473251,FBgn0039928,FBtr0333700
252,0.031070961011783596,0.4750026227426776,0.12010670959713902,43.191069951605144,0.9232672061020318,0.012017395133374343,,0.37479997996460757,0.046273957000968834,,0.4657312278196393,0.007129239247332419,,0.6019944068132783,0.3117438538906335,,1.8302881210137871,0.020257110300469554,FBgn0039937,FBtr0089251
253,0.009428391784754764,0.4118946408622449,3.238774349463851,69.4688374945878,5.760802277142683,0.09558610973409823,,0.3269135774118562,0.20435345144768668,0.018002249036465943,1.0617045890077215,0.0585455716923975,,0.5189665003032228,51.33096217574913,268073.1375881929,31.258076135235545,0.156061408403422,FBgn0039959,FBtr0334934
254,0.005373813814364797,0.13260655944767252,0.06133724486128108,51.7013345535486,0.5673752588397465,0.006533193716489099,,0.10215064849446075,0.025871898501297803,0.00022355394918875153,0.30036346031481054,0.0038759190032791697,,0.17214280934792742,0.1454186907460242,11956970.58503342,1.0717504852490078,0.011012258022177857,FBgn0040022,FBtr0113871
255,0.016021493659267607,0.46485240672925543,0.022970367863211237,52.89539942023845,0.6542554819970611,0.0036389666265653512,,0.36446000491393205,0.009019637225124548,0.00033711938661092555,0.3594950295564881,0.002129884141741053,,0.5928984171884941,0.05849878288912686,8299502.760592308,1.1906986203711791,0.00621727625918272,FBgn0040068,FBtr0074678
256,0.3241435064888305,0.18188607402494109,2.101186171072632,107.68075601641793,4.397270258647088,0.023859441020179246,0.32411916698051885,0.18119568708116546,2.0842510272399326,107.60320284877412,,,0.32416784782490093,0.18257909146252047,2.1182589178585673,107.7583650791806,,,FBgn0040071,FBtr0083258
257,0.1001534705918093,0.324908931562511,0.5898755537088967,29.4744595936656,1.1660308123902605,0.031519738123872126,,0.1702531390233468,0.20354136534784992,0.0003530627190288798,0.5793181378817575,0.017823867214199682,,0.6200520848817725,1.7094960931834637,2460593.3210058487,2.3469450834301337,0.05573952495595312,FBgn0040388,FBtr0303887
259,0.03624538995487147,0.359654666700954,0.5838461243795988,37.35134696955988,3.810018227396239,0.027968669886275863,,0.27717690152221164,0.1821653387383178,0.0007280306357476926,1.1311462945017237,0.01616959433120157,,0.4666748151429519,1.8712467438317117,1916297.2709351012,12.83321084430203,0.04837762031531098,FBgn0040777,FBtr0088720
261,0.001716413518940373,0.15958042388935648,0.01885900199494162,74.1647483913639,0.6750464337336207,0.0015365824100482136,,0.1015688021504476,0.008333222542716791,,0.3484357897520062,0.0009214296474851864,,0.25072572630112944,0.042680002174676025,,1.3078096484313746,0.0025624153827843213,FBgn0042693,FBtr0336467
262,0.026365291487839386,0.24223727593824138,0.9492961199935495,48.19774687458346,6.083873664468856,0.0487912115324611,,0.1893893841614838,0.2686705395163298,,1.0239597015224273,0.02841228696418049,,0.30983203263360765,3.3541568236588692,,36.14743696474173,0.08378707162174508,FBgn0044323,FBtr0079537
265,0.10287229745940601,0.5066233600708585,0.2832434603764645,17.658877084799506,1.185143230521938,0.04019813826081121,0.05759893951314809,,0.11386076759266947,,0.5873629348885867,0.02287069292992577,0.18373097966779064,,0.7046049270723425,,2.3913059429233456,0.07065331708952897,FBgn0046247,FBtr0334729
267,0.009210051827105126,4.660932990779547,0.004298101819117532,15.68187820620715,27.46742813110638,0.01188895241967623,0.001187704030713524,0.9250674466604083,0.0012521932022052588,0.10908861671853386,1.2701782934620562,0.006784546047993994,0.07141935403469418,23.484013433792523,0.014753058246097428,2254.3259917653118,593.9792956791164,0.020833698914773796,FBgn0050163,FBtr0072334
268,0.0010141975799080076,5.633599419244474,0.0001851885378614713,15.955787016287681,1.8557426178356533,0.00047631694602706957,,1.8501444781621967,7.246600437519546e-05,0.3363175105690865,0.8296476128084953,0.00028691401527358555,,17.154034612495458,0.00047325356007910964,756.9844902763014,4.150895645916165,0.00079075200580988,FBgn0050383,FBtr0088897
269,0.0021415664251333327,4.3550285908156,0.00016458190851477964,15.421715889546421,0.4244407894532801,0.0005819273421426876,,1.7344143235543057,7.169566265866394e-05,0.32297086670796527,0.23571620263779414,0.0003543235937131067,,10.935261413174938,0.0003778081351912017,736.3801057416647,0.764266443018113,0.0009557349201178136,FBgn0051118,FBtr0084736
270,0.0192000859250075,0.13040589088953686,0.29337171680512786,24.901733862762647,0.3267039691077202,0.01827426924246904,,0.10976110068793796,0.1255260237130693,,0.1864533029999179,0.010257773613328745,,0.15493372672202627,0.6856503669543639,,0.5724515560380563,0.03255569180356286,FBgn0051122,FBtr0333831
271,0.19821457541845547,0.7702133576013727,0.3699392187934013,26.068993466592296,0.39142635903048967,0.009145354947560353,0.1611304384575612,,0.13294071931841728,1.2925665959437365e-05,0.22270045837444588,0.005307165994941661,0.2438336188023629,,1.0294439980701418,52576975.336813785,0.6879850884107863,0.015759355783591993,FBgn0051224,FBtr0344327
272,0.11530332947520529,0.49998234932902375,0.3144238563984168,25.12878285124433,0.29402086547200457,0.02688870414664739,0.04377506977351434,4.4088550696715966e-05,0.1185710639085647,,0.1653271854330565,0.015907461123060025,0.3037084316907625,5670.006060307862,0.8337815164472953,,0.5228920404497592,0.04545052193387683,FBgn0051635,FBtr0079326
274,0.21458232773849872,0.9087955447473121,5.305044885606223,28.740283482223138,5.565325038518878,0.28265700244143854,0.1716054519916821,,0.17338012543649822,0.04864501202812005,1.0491433866768538,0.1619580670484477,0.2683223338376473,,162.32253360898915,16980.23826494406,29.522030236945188,0.4933065853723718,FBgn0052066,FBtr0076278
276,0.14698127582096063,0.00781145921943641,0.00018599816306400378,104.41424928478759,4.552389840584069,0.00018418308850287463,0.12771877665207554,0.0016581455299485342,4.569669449719371e-05,24.677504647179656,1.2665415963634725,0.00011094271292101527,0.16914893806733175,0.036799481128059974,0.0007570638761477217,441.7924587424511,16.362868239114345,0.00030577411708517747,FBgn0052576,FBtr0074245
277,0.05369393396377924,0.3108956428860508,4.802352866299593,21.976362855370514,10.2168894841727,0.12529605596003007,,0.23838198601049806,0.40335038797674205,0.03439038864459342,0.7796047380720901,0.06994663252042328,,0.4054673022200353,57.1775650648085,14043.473871204304,133.89455660561447,0.22444399499225504,FBgn0052666,FBtr0301021
278,0.004079967279321306,2.8404019482265888,0.0019924828227178204,53.24020664617614,4.18960950075788,0.007394368651492865,,1.2084059111717946,0.0007206333033857052,0.011005882943252438,1.1095231398547214,0.004556432699046474,,6.676467859765723,0.005509026269218526,257545.86145815268,15.82015474786675,0.011999889247924724,FBgn0052803,FBtr0332581
279,0.00616320709709901,1.2017666397249116,0.0004061978327495563,91.02287470628981,0.9805359690521664,0.0009923435540150258,,0.5466274495097889,0.00013241825842075716,2.541991058260308e-08,0.5016525771348269,0.0006073060713950902,,2.6420975705682013,0.0012460266529571917,325932056010.73773,1.9165670235292465,0.0016214982454119654,FBgn0053170,FBtr0299877
280,0.25851201942537183,1.635087588175499,1.2539881466157454,28.318281759816657,10.198353670819408,0.21086811244987883,0.2181721142939912,,0.34751474062229193,7.718898303827696,1.1579637282268829,0.11252761724320964,0.3063107510491976,,4.524948406611338,103.89113190294282,89.81837259650109,0.39515064779226855,FBgn0053867,FBtr0091871
281,0.0041998811674945295,2.336818831430808,0.001161515077816579,53.954204904737054,3.132356164308579,0.0020326630554134096,,1.0125591612113916,0.00039826843783086175,0.0005135977794448065,1.0509909700640492,0.0012458911478274944,,5.392990809936106,0.0033874571717083996,5667968.872546862,9.335622683308129,0.003316276148239119,FBgn0058191,FBtr0113825
282,0.04608228803263254,0.4039197958813358,4.3077426886495225,14.193786460080807,6.729332265060231,0.17524138171035622,,0.2979200156686951,0.6105314045504728,0.1609042622580644,1.2085369997788618,0.09403169055412762,,0.5476342404810219,30.394254797222853,1252.0710840540587,37.47002594199989,0.32658715038285296,FBgn0082585,FBtr0088146
283,0.0040078505153355185,1.762111153459402,0.0001968972701033488,54.72430350079161,0.5455357861890959,0.002482765066339438,,0.7757748818156054,7.05946287090591e-05,0.024446132212571522,0.29987452690766575,0.0015301062609241274,,4.002495814093738,0.0005491711718454877,122504.01689747434,0.9924460642987251,0.004028558363595331,FBgn0083167,FBtr0332952
284,0.03502159830742301,0.031487623817753274,10.078831426717981,25.734126413043274,1.2501509302998735,0.4090166234625455,,0.02302209842976841,0.17926664819427604,0.16171188458797012,0.5895144161973312,0.21871201340958332,,0.04306603312955764,566.657791348394,4095.2170208753873,2.651126597736142,0.7649081349519111,FBgn0083940,FBtr0343017
287,0.004814406717848184,0.18056540140963606,2.200536383990804,28.628286120964525,4.821455616170847,0.25657734851496766,,0.15438832039413186,0.5861427123203222,0.012950571760927072,1.1740839396979987,0.1390947651910151,,0.21118089828939052,8.261401661206722,63285.141486690634,19.799635675695317,0.47328837775142696,FBgn0085432,FBtr0089162
288,0.008529992284319178,0.7422054001682022,0.0010255554864913388,50.829910676688556,0.6869954122743563,0.0017253707951845837,,0.3421770261679542,0.00039240272964743023,0.0022648210677769795,0.36625383427134023,0.0010402166440621732,,1.609894335128311,0.002680317888760575,1140787.6128316536,1.28862185818472,0.002861811909921674,FBgn0085468,FBtr0112741
289,0.06461955272447811,1.0958863386136166,0.05748705194360256,34.082716251379445,1.5765654096288835,0.00339332191747978,0.04413285819168891,,0.020976098733531085,,0.7268944545227154,0.001994637066400566,0.09461627380159056,,0.15754889329747832,,3.4194214515920702,0.005772796379657904,FBgn0086361,FBtr0085445
291,0.004017463434088541,0.32534755804716825,0.007457919572657055,54.542971506683564,0.6731329290517324,0.0029088812669654505,,0.22562943893960097,0.003057723168162941,0.0001087996154941525,0.36287908825145415,0.001729963813217176,,0.46913662518830673,0.01819018965854834,27343256.014896348,1.248647152298253,0.00489119492596015,FBgn0086605,FBtr0344215
292,0.023934057653323126,3.2904431932643847,0.014011915935549518,24.410861823602104,23.81224365068535,0.0012430367618687592,0.017814629004008417,,0.005543655300052676,,1.0078728657993465,0.0006776016800198528,0.03215554562622115,,0.03541594445510365,,562.5937228004422,0.0022803077927904484,FBgn0086655,FBtr0114364
293,0.018189645029377796,1.6458834418740003,0.013728675024777991,24.449384353820857,8.349876664284508,0.0011621492399893091,0.00919284423247312,,0.005799784080125163,9.859484511976876e-13,1.0856706142109442,0.0006649602303084774,0.0359913839425252,,0.0324971611584367,606291733157765.1,64.21877814150399,0.0020310851603579133,FBgn0086655,FBtr0332950
294,0.05673300071934503,0.12709823890983124,1.7891735957069885,27.205179799967727,1.5543572494362794,0.14272778158894095,,0.07991825425968148,0.40865434023128655,0.039977172272321,0.730373839939687,0.07861246474661701,,0.20213107110036269,7.833373686336773,18513.61079035123,3.307931263083885,0.25913472759009354,FBgn0086779,FBtr0301616
295,0.22748435830576635,0.852871879684442,0.29684943838360495,26.321220091644093,0.7733877807550168,0.05781876080316985,0.15547639385654816,,0.10166193517398885,0.0050711220004529675,0.41727008927946724,0.03414350018262612,0.33284238198586685,,0.8667903962072904,136618.01610193666,1.4334328646800572,0.09791055641434374,FBgn0087008,FBtr0334280
297,0.012706656056403465,0.07665080717260218,3.3371970056465634,38.83290359027242,3.0306466584717127,0.19896568014573385,,0.06456555630241907,0.4605614774966621,4.27510867262391e-05,1.06059306406096,0.10894515942924471,,0.09099815097529503,24.18110154377187,35273826.15810417,8.66007847848592,0.36336944278432837,FBgn0250788,FBtr0334404
298,0.0015825948611243213,0.4135610339848934,0.00999056996431758,59.43153994511072,2.387783909583361,0.0004153890702467223,,0.22025076207165978,0.004316634680541386,,0.9154970650605557,0.00024491231275397286,,0.7765363770909802,0.023122523817421203,,6.22777747352808,0.0007045300325662675,FBgn0250816,FBtr0301725
299,0.07519661126349979,0.46715422185055266,2.149115691388461,98.61723896085178,0.7546741814340729,0.024361268362099026,,0.30205868826447724,0.2852316205329923,0.00012708151376943666,0.40407705389334225,0.014522811764923135,,0.7224856475630139,16.192798843064686,76528517.26260056,1.4094666218624694,0.04086477231933936,FBgn0250867,FBtr0331199
300,0.2585126642768312,0.5341585396553635,1.0287675509286234,26.706713415772654,1.7712004818486342,0.055078375985468095,,,0.2585599474616267,,0.856666417254086,0.031196177448480585,,,4.093297064119922,,3.662045206530326,0.09724356473502307,FBgn0250906,FBtr0330716
302,0.11787899942545847,0.7056419175022891,1.2199853536196006,65.6651994040576,2.5846257704297755,0.07463036749236379,0.06626782185374384,,0.22699178573582127,,1.0526696497883745,0.04399243122554133,0.20968636235268395,,6.556908031811061,,6.346046335156234,0.12660568186128326,FBgn0259176,FBtr0300523
